Work ID,Work Category,Work Title,State,IDA (Nodal Agency),Hon'ble MP,Constituency,Work Description,Recommended Date,Sanction Date,Sanction Amount (INR),Disbursed Amount (INR),Vendor Name,Expenditure Date,Work Status
WS/MP423/2024-2025/138583,Normal/Others,Providing drains and gutters for public drainage,West Bengal,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),Shri Abhishek Banerjee,DIAMOND HARBOUR,Construction of CC Drain from Ganipur Nayaner Chara Soshan Kali Bari To  Green Field City Gate. (70 mtr),03-Sep-2024,09-Dec-2024,299646.0,0.0,,,Physical Inspection
WS/MP423/2024-2025/138584,Normal/Others,Providing drains and gutters for public drainage,West Bengal,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),Shri Abhishek Banerjee,DIAMOND HARBOUR,Construction of CC Road & Drain With Cover Slab From H/O Narayan Manna to Maa Sitala Mandir At Akra Ferry Ghat Road. (50 mtr),03-Sep-2024,28-Nov-2024,199909.0,0.0,,,Physical Inspection
WS/MP423/2024-2025/138585,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),Shri Abhishek Banerjee,DIAMOND HARBOUR,Construction of CC Road With Guardwall - Both Side Natunhat Bamonpara Road to H/O Delip Gharami. (25 mtr),03-Sep-2024,09-Dec-2024,199986.0,0.0,,,Work partially Completed
WS/MP423/2024-2025/138586,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),Shri Abhishek Banerjee,DIAMOND HARBOUR,Construction of CC Road With Drain With Cover Slab from H/O Azadul to H/O Tuttun Khan at Boganoa Para. (98.3 mtr),03-Sep-2024,09-Dec-2024,199947.0,0.0,,,Work partially Completed
WS/MP423/2024-2025/138587,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),Shri Abhishek Banerjee,DIAMOND HARBOUR,Construction of CC Road from H/O Laxmi Kanta Sukla to Loknath Mandir. (100 mtr),03-Sep-2024,28-Nov-2024,299908.0,0.0,,,Physical Inspection
WS/MP423/2024-2025/138588,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),Shri Abhishek Banerjee,DIAMOND HARBOUR,Construction of CC Road from Dr. Ashish Bhuiya's Medical Clinic to H/O Swapan Mishra. (80 mtr),03-Sep-2024,09-Dec-2024,199960.0,0.0,,,Work partially Completed
WS/MP423/2024-2025/138589,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),Shri Abhishek Banerjee,DIAMOND HARBOUR,Construction of CC Road from H/O Debashish to H/O Swapon & Vombol's shop to H/O Bimol Halder and H/O Bishonath Mondal to H/O Uttom Mondal (127 mtr),03-Sep-2024,09-Dec-2024,299994.0,0.0,,,Work partially Completed
WS/MP745/2024-2025/138590,Normal/Others,"Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",Tamil Nadu,ERODE(DISTRICT_COLLECTORE_ERODE_IDA),K Subbarayan,TIRUPPUR,"Providing speech processor Nucleus -8 OT the Cochlear Medical Device company Restore hearing at the very earliest  at S.P.shivani priya D/o. shanmugarm, Thendral nagar, Perundurai.",03-Sep-2024,28-Feb-2025,730000.0,0.0,,,Physical Inspection
WS/MP745/2025-2026/138591,Normal/Others,Lighting of public spaces,Tamil Nadu,TIRUPPUR(DISTRICT COLLECTOR TIRUPPUR_IDA),K Subbarayan,TIRUPPUR,Providing Highmass light at ward no.25 near Solipalayam Bus stop - Tiruppur corporation,03-Sep-2024,03-Jul-2025,535393.0,0.0,,,Physical Inspection
WS/MP313/2024-2025/138626,Normal/Others,Construction of public irrigation facilities,Arunachal Pradesh,EAST SIANG(Deputy Commisioner East Siang_IDA),Shri Tapir Gao,ARUNACHAL EAST,"C/o MIC at Jone WRC Field, Rayang Village in East Siang District",15-Sep-2024,05-Feb-2025,1000000.0,0.0,,,Work Completed
WS/MP313/2024-2025/138631,Normal/Others,Construction of boundary walls of existing public and community buildings,Arunachal Pradesh,EAST SIANG(Deputy Commisioner East Siang_IDA),Shri Tapir Gao,ARUNACHAL EAST,C/o Fencing wall at Niglok Village in East Siang District,15-Sep-2024,05-Feb-2025,1000000.0,0.0,,,Work Completed
WS/MP18353/2024-2025/138632,Normal/Others,Construction of toilet blocks,West Bengal,HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA),RACHNA BANERJEE,HOOGHLY,Construction of (Community) Girls Sanitary Complex at Chinsurah Deshbandhu Memorial Girls High School (HS),03-Sep-2024,06-Jan-2025,347080.0,0.0,,,Sanction
WS/MP18353/2024-2025/138633,Normal/Others,Construction of toilet blocks,West Bengal,HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA),RACHNA BANERJEE,HOOGHLY,Construction of (Community) Girls Sanitary Complex at Chinsurah Balika Bani Mandir,03-Sep-2024,06-Jan-2025,345565.0,0.0,,,Physical Inspection
WS/MP18353/2024-2025/138634,Normal/Others,Construction of toilet blocks,West Bengal,HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA),RACHNA BANERJEE,HOOGHLY,Construction of (Community) Girls Sanitary Complex at Ilsoba Mondali Girls High School (HS),03-Sep-2024,04-Mar-2025,347080.0,0.0,,,Physical Inspection
WS/MP18353/2024-2025/138635,Normal/Others,Construction of toilet blocks,West Bengal,HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA),RACHNA BANERJEE,HOOGHLY,Construction of (Community) Girls Sanitary Complex at Horal Belaboti  Balika Vidhyalaya,03-Sep-2024,04-Mar-2025,347080.0,0.0,,,Physical Inspection
WS/MP18353/2024-2025/138636,Normal/Others,Construction of toilet blocks,West Bengal,HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA),RACHNA BANERJEE,HOOGHLY,Construction of (Community) Girls Sanitary Complex at Banchi Balika Girls Uccha Vidhyalay,03-Sep-2024,04-Mar-2025,347080.0,0.0,,,Sanction
WS/MP18353/2025-2026/138637,Normal/Others,Construction of toilet blocks,West Bengal,HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA),RACHNA BANERJEE,HOOGHLY,Construction of (Community) Girls Sanitary Complex at Adisaptagram High School,03-Sep-2024,15-Dec-2025,347023.0,0.0,,,Physical Inspection
WS/MP18353/2024-2025/138638,Normal/Others,Construction of toilet blocks,West Bengal,HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA),RACHNA BANERJEE,HOOGHLY,Construction of (Community) Girls Sanitary Complex at Ramkrishna High School,03-Sep-2024,05-Dec-2024,347080.0,0.0,,,Physical Inspection
WS/MP18353/2024-2025/138639,Normal/Others,"Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers",West Bengal,HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA),RACHNA BANERJEE,HOOGHLY,Seating Arregment at the premises of Dhanikhali State General Hospital,03-Sep-2024,05-Dec-2024,3093826.0,0.0,,,Work partially Completed
WS/MP18353/2024-2025/138643,Normal/Others,"Purchase of ambulances (Four, three and two wheelers)",West Bengal,HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA),RACHNA BANERJEE,HOOGHLY,Purchase Mahindra Neo+ Bolero Ac Ambulance at Dadpur Police station,03-Sep-2024,04-Feb-2025,1420000.0,0.0,,,Physical Inspection
WS/MP18353/2024-2025/138644,Normal/Others,"Purchase of ambulances (Four, three and two wheelers)",West Bengal,HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA),RACHNA BANERJEE,HOOGHLY,Purchase Mahindra Neo+ Bolero Ac Ambulance at Gurap Police station,03-Sep-2024,04-Mar-2025,1395000.0,0.0,,,Physical Inspection
WS/MP18353/2024-2025/138645,Normal/Others,"Purchase of ambulances (Four, three and two wheelers)",West Bengal,HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA),RACHNA BANERJEE,HOOGHLY,Purchase Mahindra Neo+ Bolero Ac Ambulance at Dhaniakhali Police station,03-Sep-2024,04-Mar-2025,1395000.0,0.0,,,Sanction
WS/MP313/2024-2025/138651,Normal/Others,"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",Arunachal Pradesh,EAST SIANG(Deputy Commisioner East Siang_IDA),Shri Tapir Gao,ARUNACHAL EAST,"FDR work at lepir mize agriculture area (arik), sibut Village in East Siang District",15-Sep-2024,10-Jan-2025,1000000.0,0.0,,,Work Completed
WS/MP18353/2024-2025/138653,Normal/Others,Construction of toilet blocks,West Bengal,HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA),RACHNA BANERJEE,HOOGHLY,Construction of (Community) Girls Sanitary Complex  at Chinsurah Balika Siksha Mandir High School (HS),03-Sep-2024,06-Jan-2025,347080.0,0.0,,,Vendor Identification
WS/MP313/2024-2025/138663,Normal/Others,Construction of buildings for community cultural activities,Arunachal Pradesh,LOWER DIBANG VALLEY(Deputy Commisioner Lower Dibang Valley_IDA),Shri Tapir Gao,ARUNACHAL EAST,C/o of Welcome Gate at Anpum Village in Lower Dibang Valley District,14-Sep-2024,25-Nov-2024,2000000.0,0.0,,,Physical Inspection
WS/MP313/2024-2025/138665,Normal/Others,Construction of public irrigation facilities,Arunachal Pradesh,LOWER DIBANG VALLEY(Deputy Commisioner Lower Dibang Valley_IDA),Shri Tapir Gao,ARUNACHAL EAST,C/o MIC at Desali in Lower Dibang Valley District,14-Sep-2024,25-Nov-2024,2000000.0,0.0,,,Physical Inspection
WS/MP479/2024-2025/138666,Normal/Others,Construction of community centers and community halls,West Bengal,BANKURA(DISTRICT MAGISTRATE BANKURA_IDA),Saumitra khan,BISHNUPUR(SC),Construction of Community Hall (2Nos.X650000/-each) =Rs.1300000/-,03-Sep-2024,06-Jan-2025,1300000.0,0.0,,,Sanction
WS/MP479/2024-2025/138670,Normal/Others,Construction of community centers and community halls,West Bengal,BANKURA(DISTRICT MAGISTRATE BANKURA_IDA),Saumitra khan,BISHNUPUR(SC),Construction of Community Hall,03-Sep-2024,06-Jan-2025,450000.0,447996.0,BIKASH KOLEY,01-Sep-2026,Vendor Identification
WS/MP479/2024-2025/138671,Normal/Others,Construction of common work sheds/ common covered sitting area,West Bengal,BANKURA(DISTRICT MAGISTRATE BANKURA_IDA),Saumitra khan,BISHNUPUR(SC),Construction of Colour Roof Shed with Concrete floor,03-Sep-2024,06-Jan-2025,447332.0,0.0,,,Physical Inspection
WS/MP423/2024-2025/138672,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),Shri Abhishek Banerjee,DIAMOND HARBOUR,Construction of CC Road from Jagroto Sangha to H/O Asokh Gayen and Pintu Naskar to Bapi Pandey and Ajoy Mistry to Khokon Mistry and Haran Naskar to H/O Horen Naskar. (211 mtr),03-Sep-2024,30-Jan-2025,299985.0,0.0,,,Work partially Completed
WS/MP423/2024-2025/138673,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),Shri Abhishek Banerjee,DIAMOND HARBOUR,Construction of CC Road From H/O Sk Ramjan to H/O Rafikul Halder. (85 mtr),03-Sep-2024,28-Nov-2024,299840.0,0.0,,,Physical Inspection
WS/MP423/2024-2025/138674,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),Shri Abhishek Banerjee,DIAMOND HARBOUR,Construction of CC Road from H/O Akkas Ali Molla to H/O Soidul Haqe Molla.(69 mtr),03-Sep-2024,28-Nov-2024,299815.0,0.0,,,Physical Inspection
WS/MP423/2024-2025/138675,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),Shri Abhishek Banerjee,DIAMOND HARBOUR,Construction of CC Road From Taltala Colony Sitala Kali Mandir towards Khal Par Soni Mondir. (90 mtr),03-Sep-2024,28-Nov-2024,299889.0,0.0,,,Physical Inspection
WS/MP423/2024-2025/138676,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),Shri Abhishek Banerjee,DIAMOND HARBOUR,Construction of CC Road from H/O Pradip Mukherjee to H/O Ashok Dutta.(155 mtr),03-Sep-2024,28-Nov-2024,349746.0,0.0,,,Work partially Completed
WS/MP423/2024-2025/138677,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),Shri Abhishek Banerjee,DIAMOND HARBOUR,Construction of CC Road at Doulatpur Transfer Road from H/O Rinku Das to H/O Sahadeb Mondal. (100 mtr),03-Sep-2024,09-Dec-2024,349913.0,0.0,,,Work partially Completed
WS/MP423/2024-2025/138678,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),Shri Abhishek Banerjee,DIAMOND HARBOUR,Construction of CC Road from H/O Apu Deb to H/O Ramen Sarkel. (75.40 mtr),03-Sep-2024,09-Dec-2024,299675.0,0.0,,,Work partially Completed
WS/MP423/2024-2025/138679,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),Shri Abhishek Banerjee,DIAMOND HARBOUR,Construction of CC Road From Bablu's Tea Stall to H/O Dilip Das. (45 mtr),03-Sep-2024,28-Nov-2024,199944.0,0.0,,,Work partially Completed
WS/MP423/2024-2025/138680,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),Shri Abhishek Banerjee,DIAMOND HARBOUR,Construction of CC Road From H/O Dilbahar Sardar to H/O Late Syed Laskar. (93 mtr),03-Sep-2024,09-Dec-2024,299837.0,0.0,,,Physical Inspection
WS/MP423/2024-2025/138681,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),Shri Abhishek Banerjee,DIAMOND HARBOUR,Construction of CC Road from Durga Mandir to Tufan Ice Creamr (293 mtr),03-Sep-2024,09-Dec-2024,999574.0,0.0,,,Work partially Completed
WS/MP479/2024-2025/138682,Normal/Others,Construction of common work sheds/ common covered sitting area,West Bengal,BANKURA(DISTRICT MAGISTRATE BANKURA_IDA),Saumitra khan,BISHNUPUR(SC),Construction of Krishi Charcha Kendra,03-Sep-2024,06-Jan-2025,647613.0,0.0,,,Physical Inspection
WS/MP313/2024-2025/138683,Normal/Others,Construction of night shelters for homeless,Arunachal Pradesh,SIANG(Deputy Commisioner Siang_IDA),Shri Tapir Gao,ARUNACHAL EAST,C/o Shelters for homeless at Pareng Village in Siang District,14-Sep-2024,11-Nov-2024,1000000.0,0.0,,,Work Completed
WS/MP479/2024-2025/138684,Normal/Others,Construction of common work sheds/ common covered sitting area,West Bengal,BANKURA(DISTRICT MAGISTRATE BANKURA_IDA),Saumitra khan,BISHNUPUR(SC),Construction of Krishi Charcha Kendra,03-Sep-2024,06-Jan-2025,649868.0,0.0,,,Physical Inspection
WS/MP313/2024-2025/138685,Normal/Others,"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",Arunachal Pradesh,LOWER DIBANG VALLEY(Deputy Commisioner Lower Dibang Valley_IDA),Shri Tapir Gao,ARUNACHAL EAST,Flood control work at Anpum River at Bizari Village in Lower Dibang District,14-Sep-2024,25-Nov-2024,1000000.0,0.0,,,Physical Inspection
WS/MP313/2024-2025/138687,Normal/Others,Development of playground,Arunachal Pradesh,"UPPER SIANG(DISTRICT PLANNING OFFICER,YINGKIONG)",Shri Tapir Gao,ARUNACHAL EAST,Development of land near Bitin Patuk Community Hall at Lower Dalbing in Upper Siang District,14-Sep-2024,13-Mar-2025,2000000.0,0.0,,,Work Completed
WS/MP313/2025-2026/138689,Normal/Others,Construction of boundary walls of existing public and community buildings,Arunachal Pradesh,DIBANG VALLEY(Deputy Commisioner Dibang Valley_IDA),Shri Tapir Gao,ARUNACHAL EAST,C/o Protection wall near ITBP camp at Etalin in Dibang Valley District,14-Sep-2024,21-Jul-2025,1200000.0,0.0,,,Physical Inspection
WS/MP313/2024-2025/138693,Normal/Others,Construction of boundary walls of existing public and community buildings,Arunachal Pradesh,TIRAP(DEPUTY COMMISSIONER TIRAP_IDA),Shri Tapir Gao,ARUNACHAL EAST,C/o Retaining Wall at New Kothin (Humroi Colony) in Tirap District,14-Sep-2024,22-Oct-2024,1000000.0,0.0,,,Physical Inspection
WS/MP313/2024-2025/138705,Normal/Others,Construction of common work sheds/ common covered sitting area,Arunachal Pradesh,LONGDING(Deputy Commisioner Longding_IDA),Shri Tapir Gao,ARUNACHAL EAST,C/o Market Shed at Wakka SDO HQ in Longding District,14-Sep-2024,29-Oct-2024,1000000.0,0.0,,,Physical Inspection
WS/MP313/2024-2025/138706,Normal/Others,Construction of boundary walls of existing public and community buildings,Arunachal Pradesh,LONGDING(Deputy Commisioner Longding_IDA),Shri Tapir Gao,ARUNACHAL EAST,"C/o Retaining wall at Chingdam Colony, Khasa Village in Longding District",14-Sep-2024,29-Oct-2024,1000000.0,0.0,,,Physical Inspection
WS/MP18153/2024-2025/138710,Normal/Others,Construction of public irrigation facilities,Punjab,FAZILKA(DEPUTY COMMISSIONER FAZILKA_IDA),SHER SINGH GHUBAYA,FIROZPUR,RCC PIPE LINE FOR MOGHA No.76370 VILLAGE KOTHA,03-Sep-2024,20-Sep-2024,249330.0,0.0,,,Physical Inspection
WS/MP18074/2024-2025/138713,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Jharkhand,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),KALI CHARAN MUNDA,KHUNTI(ST),Construction of PCC Road from Gutuhatu main road towards the house of Pritnath Munda (Durga Temple) in village Gutuhatu of Panchayat Kanchi under Bundu block.,03-Sep-2024,27-Sep-2024,832000.0,0.0,,,Physical Inspection
WS/MP18074/2024-2025/138714,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Jharkhand,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),KALI CHARAN MUNDA,KHUNTI(ST),Construction of PCC road from Amit Munda's house towards Vrindavan Mahato's house in village Datamda of Panchayat Sumandih under Bundu block.,03-Sep-2024,27-Sep-2024,359000.0,0.0,,,Physical Inspection
WS/MP18074/2024-2025/138715,Normal/Others,Providing drains and gutters for public drainage,Jharkhand,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),KALI CHARAN MUNDA,KHUNTI(ST),Construction of drain from Amit Mandal's house towards Umapado Mandal's house in village Gutuhatu of Panchayat Kanchi under Bundu block.,03-Sep-2024,27-Sep-2024,783000.0,0.0,,,Physical Inspection
WS/MP18074/2024-2025/138716,Normal/Others,Construction of buildings for community cultural activities,Jharkhand,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),KALI CHARAN MUNDA,KHUNTI(ST),Construction of Community Building in village Laundra of Panchayat Birgaon under Tamar block.,03-Sep-2024,27-Sep-2024,915000.0,0.0,,,Vendor Identification
WS/MP18074/2024-2025/138717,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Jharkhand,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),KALI CHARAN MUNDA,KHUNTI(ST),Construction of PCC road from Lal Talab towards Jagarnath Munda's house in village Kitadih of Panchayat Mankidih under Tamar block.,03-Sep-2024,27-Sep-2024,649000.0,0.0,,,Physical Inspection
WS/MP18074/2024-2025/138718,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Jharkhand,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),KALI CHARAN MUNDA,KHUNTI(ST),Construction of PCC road from Govt High School towards Gambhir Mahato's house in village Dimbujarda of Panchayat Dimbujarda under Tamar Block.,03-Sep-2024,27-Sep-2024,542000.0,0.0,,,Physical Inspection
WS/MP18074/2024-2025/138719,Normal/Others,Construction of culverts and bridges,Jharkhand,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),KALI CHARAN MUNDA,KHUNTI(ST),Construction of culvert in the drain near Peepal tree in village Sarubeda of Panchayat Tamar East under Tamar block.,03-Sep-2024,27-Sep-2024,793000.0,0.0,,,Vendor Identification
WS/MP18074/2024-2025/138720,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Jharkhand,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),KALI CHARAN MUNDA,KHUNTI(ST),Construction of PCC road from Ravidas Mohalla towards Ganesh Pramanik's house in village Tamar of Panchayat Tamar East under Tamar block.,03-Sep-2024,27-Sep-2024,535000.0,0.0,,,Physical Inspection
